model_id,entity_type,entity_id,space,topic_id,weight,analyzed_at
semv2-efe88180e47a6fc1,opportunity,98381501,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,0,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,1,0.006888196743493391,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,2,0.05501347179167312,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,4,0.9380983314648333,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,5,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,11,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381517,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,0,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,2,0.032537375523719506,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,4,0.9533568296431688,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,5,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,9,0.011303812655354252,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,11,0.002801982177757608,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381519,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,0,0.057307996942345445,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,1,0.011609337394771166,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,2,0.42370377448230606,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,5,0.12904558406027547,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,6,0.02292339225132418,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,8,0.20671970712490131,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,10,0.12151418243821692,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,11,0.005255515467867535,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381520,domain,13,0.021920509837991792,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,0,0.4315896282295649,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,4,0.07530988357706633,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,5,0.48978550004029814,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,7,0.003314988153070551,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,11,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381525,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,0,0.3837784652619749,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,4,0.28811306787235863,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,5,0.3079659190217937,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,8,0.02014254784387287,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,11,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381528,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,0,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,3,0.9958041877812167,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,5,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,11,0.0041958122187832425,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381541,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,0,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,3,0.9958041877812167,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,5,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,11,0.0041958122187832425,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381544,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,0,0.06218464123027319,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,1,0.009280194868148526,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,2,0.42345362806154163,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,5,0.13955729995456778,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,6,0.003089727328022525,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,7,0.012139439022390015,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,8,0.2014635479805498,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,10,0.10825468083670452,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,11,0.02407468095159995,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381548,domain,13,0.016502159766202052,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,0,0.029594665203154676,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,1,0.000896768068126215,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,2,0.22782946260463,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,3,0.014640775528810438,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,5,0.03377687074108051,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,6,0.004625369340256377,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,7,0.0058320497240439105,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,8,0.0333426278151443,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,10,0.38313299837022724,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,11,0.20091018470519534,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,12,0.016663179488428676,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381563,domain,13,0.04875504841090215,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,0,0.011963263399251262,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,2,0.16420486148678293,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,3,0.046210314798093115,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,5,0.012597173785448244,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,7,0.0021419799538678007,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,9,0.01673780406629606,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,10,0.3943462926948819,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,11,0.23465274470178532,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,12,0.07130816729267657,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381575,domain,13,0.04583739782091702,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,0,0.8746823672553455,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,5,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,6,0.12039358917736467,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,10,0.004924043567289694,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,11,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381606,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,0,0.9062311521936762,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,5,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,6,0.08471215355851176,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,7,0.006345301053609858,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,10,0.002711393194202165,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,11,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381608,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,0,0.25858454057135444,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,3,1.7680211929052446e-05,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,5,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,9,0.3991270609306391,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,11,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,12,0.12398193774396946,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381611,domain,13,0.21828878054210796,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,0,0.296043479145664,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,5,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,9,0.34874224629318346,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,11,0.03364591978463801,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,12,0.1352923118057553,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381617,domain,13,0.18627604297075942,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,0,0.11132109523517461,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,1,0.011901953627540488,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,3,0.5311740075727086,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,4,0.03533859574158229,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,5,0.001725201219702822,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,6,0.0011965363981716885,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,8,0.004958444995855166,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,9,0.0950553378695653,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,10,0.02322243434895661,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,11,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,12,0.1841063929907423,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381627,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,0,0.12809768655320358,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,1,0.026030351631392896,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,2,0.10590067087555358,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,3,0.04588535443461642,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,4,0.07957860267401791,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,5,0.5310750270858168,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,7,0.0002923303668769665,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,8,0.04199679467355226,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,11,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381708,domain,13,0.041143181704969514,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,0,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,1,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,2,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,3,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,4,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,5,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,7,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,8,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,10,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,11,1.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,12,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381713,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,0,0.16043112660806103,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,1,0.02017559563181232,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,2,0.07327490085414226,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,3,0.017259140108487465,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,4,0.05913301231478042,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,5,0.540315721272575,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,7,0.027910270008068602,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,8,0.022424741496683064,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,9,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,10,0.0771102285758859,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,11,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,12,0.001965263129504008,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381717,domain,13,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381727,domain,0,0.16628050565910324,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381727,domain,1,0.01376695389453543,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381727,domain,2,0.07627561314480193,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381727,domain,3,0.011392723593856334,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381727,domain,4,0.04885453986983392,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381727,domain,5,0.5384282985209977,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381727,domain,6,0.0,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381727,domain,7,0.0018848835203302253,2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,opportunity,98381727,domain,8,0.02792842211555446,2026-09-04T06:34:12+00:00
