entity_type,entity_id,tfidf_similarity,lsa_similarity,bm25_similarity,combined_score,cluster_id,x,y,analyzed_at
opportunity,98379769,0.0519221533811595,0.21005833223592404,0.01486537935568957,0.28264664356308555,3,-0.00450940750767182,0.1593967119185788,2026-09-04T06:34:12+00:00
opportunity,98379771,0.0552167250537801,0.26492449032695126,0.0,0.403668800294073,1,0.23372607226562916,0.08282902139128338,2026-09-04T06:34:12+00:00
opportunity,98379784,0.11305708015367646,0.4817011735736444,0.5157329405584501,0.688047138047138,8,-0.15484179810534549,0.18299661692555025,2026-09-04T06:34:12+00:00
opportunity,98379794,0.12373243865563358,0.4296184160989723,0.53392569908631,0.7375816993464052,8,-0.1784912190099487,0.00594600879788364,2026-09-04T06:34:12+00:00
opportunity,98379796,0.11625522223915785,0.40429684271318256,0.4765470385167405,0.5752992190673999,8,-0.1784912190099487,0.00594600879788364,2026-09-04T06:34:12+00:00
opportunity,98379800,0.1210286185789575,0.4455024348393615,0.5174268545803805,0.6948821950041565,8,-0.1784912190099487,0.00594600879788364,2026-09-04T06:34:12+00:00
opportunity,98379819,0.08842727107039837,0.36376074470080183,0.2446250020286873,0.5695415695415695,6,0.026039651127500528,-0.14448981485926943,2026-09-04T06:34:12+00:00
opportunity,98379902,0.048460071686503,0.217957955782051,0.029036002699114393,0.2621084692287224,3,0.021799154088570916,0.05672034358489402,2026-09-04T06:34:12+00:00
opportunity,98379931,0.09564155528118153,0.36021122789828214,0.16890584001896106,0.49421296296296297,0,-0.09871896253249307,-0.03175712585712977,2026-09-04T06:34:12+00:00
opportunity,98379935,0.0838393857393142,0.3240656840457539,0.39868043399074665,0.41058699115800423,0,-0.09871896253249307,-0.03175712585712977,2026-09-04T06:34:12+00:00
opportunity,98379953,0.053593476880215166,0.23511880366916105,0.13378590590579653,0.2863276364181517,3,0.021799154088570916,0.05672034358489402,2026-09-04T06:34:12+00:00
opportunity,98379994,0.09584811083458569,0.4101964785333992,0.28412149260921304,0.4682007118177331,6,0.049173125064917576,-0.09368602668378716,2026-09-04T06:34:12+00:00
opportunity,98380007,0.06189087941771888,0.23482925755876738,0.04120323563403663,0.2661784846682036,3,0.01061990733729162,0.16507923427672647,2026-09-04T06:34:12+00:00
opportunity,98380038,0.10764877370877776,0.344580900988494,0.4187078555074234,0.7465747702589807,1,0.23372607226562916,0.08282902139128338,2026-09-04T06:34:12+00:00
opportunity,98380057,0.06291678247187316,0.27067742316613386,0.0,0.35463601646728143,1,0.23372607226562916,0.08282902139128338,2026-09-04T06:34:12+00:00
opportunity,98380062,0.06431914872592884,0.27918358936181714,0.09315054377227071,0.31727205610926545,1,0.23372607226562916,0.08282902139128338,2026-09-04T06:34:12+00:00
opportunity,98380070,0.07728316342106809,0.541179651444533,0.14464830795849132,0.5641196581196581,0,-0.02369200627708205,-0.04702853788396431,2026-09-04T06:34:12+00:00
opportunity,98380103,0.07655599715643521,0.27330675475535,0.09221767543272044,0.38112181699138226,8,-0.16147391925258045,0.24791237398128763,2026-09-04T06:34:12+00:00
opportunity,98380118,0.06095934476142119,0.27518770041705354,0.05082149703909927,0.29777175716236015,3,-0.046919669594055406,0.20066333649765436,2026-09-04T06:34:12+00:00
opportunity,98380140,0.06031792006695333,0.27598674053375993,0.07815817995488374,0.2957211289564265,8,-0.18542493958593592,0.21699457018394758,2026-09-04T06:34:12+00:00
opportunity,98380146,0.10467864322646911,0.4085865284875887,0.3351578612261014,0.613999729212201,8,-0.18542493958593592,0.21699457018394758,2026-09-04T06:34:12+00:00
opportunity,98380163,0.06392554176771402,0.296131547500657,0.07974198030712391,0.30097673558645577,8,-0.12530499091339994,0.18946331712748746,2026-09-04T06:34:12+00:00
opportunity,98380166,0.11125863239833085,0.5563124492915366,0.3500719218755302,0.6396489858997605,5,-0.1984583878637044,-0.15538002014620386,2026-09-04T06:34:12+00:00
opportunity,98380167,0.17558802466626344,0.5911991595158292,0.7240543673596317,0.7397463949320663,5,-0.1984583878637044,-0.15538002014620386,2026-09-04T06:34:12+00:00
opportunity,98380168,0.11865884556828682,0.5158922581484146,0.3946691242800951,0.5127056237375449,5,-0.1984583878637044,-0.15538002014620386,2026-09-04T06:34:12+00:00
opportunity,98380169,0.132580066534972,0.5504314779333265,0.4080737244452253,0.596892472532901,5,-0.1984583878637044,-0.15538002014620386,2026-09-04T06:34:12+00:00
opportunity,98380170,0.08747927010509227,0.3273559201100346,0.12422272457890068,0.44539395175999946,1,0.18222737040678263,0.05328679349273224,2026-09-04T06:34:12+00:00
opportunity,98380171,0.09211041155593325,0.38332900511143164,0.34883642013526484,0.5118573407503347,5,-0.16136987462220878,-0.12200568024424456,2026-09-04T06:34:12+00:00
opportunity,98380172,0.10670409262813901,0.4339738077049309,0.2626710286570473,0.5190461955956185,5,-0.16136987462220878,-0.12200568024424456,2026-09-04T06:34:12+00:00
opportunity,98380263,0.0756921653442504,0.3098992575543816,0.12685282049831784,0.4316755793226382,1,0.1451126891599535,0.04395710996849076,2026-09-04T06:34:12+00:00
opportunity,98380294,0.11590359960993582,0.4425362597827387,0.26406811622599397,0.730350560099664,0,-0.02790781170726181,-0.05488876795636449,2026-09-04T06:34:12+00:00
opportunity,98380329,0.057905509538529853,0.2945071267097207,0.053510029092233104,0.32617524516622143,1,0.2884014671132741,0.03891041831381013,2026-09-04T06:34:12+00:00
opportunity,98380335,0.09427498264042776,0.30163510995238846,0.5612219466586713,0.6387030256198614,0,-0.04924252275652315,-0.017695383070561534,2026-09-04T06:34:12+00:00
opportunity,98380336,0.08697663857456595,0.3035205754141843,0.5302657244210962,0.588304894738417,0,-0.04924252275652315,-0.017695383070561534,2026-09-04T06:34:12+00:00
opportunity,98380337,0.09078654684865767,0.2959169584485057,0.5602402254628389,0.5428159628631327,0,-0.04924252275652315,-0.017695383070561534,2026-09-04T06:34:12+00:00
opportunity,98380340,0.09160467141379074,0.2936426037455694,0.564015736232659,0.5943951302203729,0,-0.04924252275652315,-0.017695383070561534,2026-09-04T06:34:12+00:00
